word_length,raw_corr,transformed_corr,p-value
3,0.06706566640907002,0.06716648803362125,4.115646705220354e-34
4,0.012951585711997646,0.012952309966644579,9.093472094325458e-08
5,0.024835608331648343,0.024840716484905066,5.655881301792202e-39
6,0.02299957199271664,0.023003628720607038,3.69512699204676e-42
7,0.03290306901757352,0.03291495048825411,3.2939382219824185e-75
