word_length,id,word,rescaling,global_avg_cos_dist,global_avg_norm_edit_dist,local_avg_cos_dist,local_avg_raw_edit_dist
5,90,areas,abs,0.9544481568707166,0.8372526331404835,0.957342949235397,4.30820995962315
5,728,henry,abs,0.9754094346888785,0.8936404094348019,0.9743947505386271,4.592193808882907
5,7011,smith,abs,0.9939578204742991,0.8991025070464324,0.9937191054475101,4.624495289367429
5,1425,space,abs,0.9745025500187227,0.863883696780893,0.9771977892724091,4.4522207267833105
5,244,civil,abs,0.9683673565905919,0.9056579142560452,0.9682664124874831,4.631224764468372
5,5691,actor,abs,0.9735465153679752,0.897454383622608,0.9729702993045761,4.699865410497981
5,1459,style,abs,0.9573460632045171,0.8882005637145824,0.956369884257739,4.588156123822342
5,1015,never,abs,0.9077662777009345,0.8783073727933541,0.9163781383955585,4.535666218034994
5,2863,brown,abs,0.9886154227866667,0.8979498590713545,0.9881026349917901,4.6016150740242265
5,1819,cross,abs,0.977311170144299,0.8794511200118676,0.9783363685032301,4.409152086137281
5,1458,study,abs,0.9479091786192213,0.9194540869307224,0.9546883816115747,4.6796769851951545
5,1093,paris,abs,0.975392653905078,0.8431597685803294,0.9753955389606997,4.294751009421265
5,2086,model,abs,0.9608313780595328,0.8706631063640409,0.9589112702923283,4.496635262449529
5,4912,films,abs,0.9642225059404049,0.8973490580032637,0.9638935182655451,4.499327052489906
5,8435,score,abs,0.9633363871028349,0.8622533748701974,0.9642196822285329,4.449528936742934
5,4281,texas,abs,0.9911587767236449,0.8862364634327251,0.9915623394288022,4.476446837146702
5,2181,range,abs,0.9600332912424923,0.8413514315383475,0.9587111413594886,4.3943472409152085
5,487,eight,abs,0.9465380750630529,0.9121243139000149,0.9495334915448183,4.720053835800807
5,5651,woman,abs,0.943315681909626,0.8905963506898086,0.9390464475290712,4.608344549125168
5,1499,taken,abs,0.9157197859958878,0.852001186767542,0.9248381720250336,4.438761776581426
5,2971,coast,abs,0.9704812122642368,0.8651016169707759,0.9694546863866756,4.460296096904441
5,5500,start,abs,0.971417139924922,0.868430499925827,0.9716264066310901,4.479138627187079
5,3709,mount,abs,0.9842091782760436,0.882649458537309,0.9851329465582772,4.5558546433378195
5,2046,lower,abs,0.9594632899752648,0.8694956237946891,0.9588558086020189,4.483176312247645
5,5,above,abs,0.9559399380184735,0.8864990357513721,0.9520373953285329,4.597577388963661
5,1034,novel,abs,0.979261276663458,0.8782302329031302,0.9795308194141319,4.532974427994616
