word_length,raw_corr,transformed_corr,p-value
3,0.009444513311212975,0.009444794139427257,0.08672201064665809
3,0.011832631971661907,0.011833184251643699,0.031864351640018725
3,0.024059100191386528,0.02406374392989008,1.2763197070678645e-05
3,0.022417406147658296,0.022421162495516303,4.77739550273268e-05
3,0.033141217477528975,0.03315335892466845,1.828756018296922e-09
3,0.018314629913063308,0.01831667805760872,0.0008939923218152988
3,0.013837377402752087,0.01383826066567647,0.012081832807396775
3,0.016895950488520113,0.01689755854399256,0.0021798765906869346
3,0.019829018022992584,0.01983161749317787,0.00032233383266333905
3,0.025773590564170664,0.025779299782659734,2.936377459852953e-06
3,0.008667621755628557,0.008667838824813402,0.11594164495037815
3,0.020909142206375884,0.02091219011074881,0.00014906929594935586
3,0.020006560601476084,0.020009230534477982,0.00028466884665743445
3,0.015579597439287836,0.01558085813621738,0.004716633148353378
3,0.020990871886694237,0.02099395567824889,0.00014041129145012603
3,0.010563429582969474,0.010563822519718928,0.05537823919935028
3,0.022377886016582152,0.022381622529030913,4.926471557165598e-05
3,0.016008819817889805,0.01601018762067373,0.003688566020189821
3,0.018793170020922585,0.018795382967442636,0.0006526447267220924
3,0.023288519377256713,0.02329273096386899,2.3967354978971696e-05
3,0.017520729302484044,0.017522522446971986,0.0014834467091823064
3,0.015371522200263086,0.015372733051950247,0.005302949183245619
3,0.030185810587617358,0.03019498387069899,4.352517599388422e-08
3,0.008228821651866409,0.008229007393533622,0.13558098623575585
3,0.02031824994141989,0.020321046637238868,0.00022833200565289098
3,0.01962593452305316,0.01962845492708874,0.0003711186066173934
3,0.007615027254826281,0.0076151744549728,0.1672407108579009
3,0.007059919349344631,0.0070600366474379665,0.2003894366689611
3,0.022996064292690365,0.023000119164377733,3.0293626898385575e-05
3,0.02191912103105094,0.02192263237496412,7.012734452481332e-05
3,0.014507666527286026,0.014508684476912384,0.008505118724682577
3,0.008558222585585244,0.008558431538562769,0.12061532134176703
3,0.023084081389222466,0.02308818300921469,2.823953131170469e-05
3,0.008463778688461258,0.00846398079962793,0.1247675582486967
3,0.021069480071258695,0.02107259864414488,0.00013253260597986374
3,0.009982666609119053,0.009982998231944705,0.07020930561436828
3,0.021932858939391158,0.021936376890967387,6.939639660386607e-05
3,0.012211744891582013,0.01221235197836242,0.02676873738768843
3,0.014823024627286983,0.014824110418931741,0.007176626239322735
3,0.008467097249020604,0.00846729959802445,0.12461979186958659
3,0.02535297656609881,0.025358410735174433,4.247310521757854e-06
3,0.02047321602225077,0.0204760772089161,0.00020439034824345871
3,0.024400977574104758,0.024405822148285815,9.592619195304883e-06
3,0.012630296375523077,0.012630968053240649,0.02197537072231649
3,0.002885414195814735,0.0028854222034707176,0.6007542861039227
3,0.0133540643881631,0.013354858287821975,0.015432097511382878
3,0.018337617474398382,0.018339673341837656,0.0008807234606557306
3,0.025496281762071648,0.025501808625477133,3.7477637587158707e-06
3,0.01783213814356722,0.017834028622645614,0.0012190093860953656
3,0.009659390081601209,0.009659690517741182,0.07978714297478713
3,0.025086963762418223,0.025092228625615894,5.348560972109085e-06
3,0.02276475923802998,0.022768692953997565,3.639002499401559e-05
3,0.01829391759226842,0.018295958794897933,0.000906106317428275
3,0.017158434206346322,0.01716011838606353,0.0018571141286870538
3,0.004744307157129036,0.00474434275327721,0.3895359611473852
3,0.004950554361818469,0.004950594805122953,0.3692569797889504
3,0.015465064913822046,0.015466298008192218,0.005031668560382188
3,0.019554288238369518,0.019556781135946968,0.0003899177932017941
3,0.022810108235689963,0.022814065512143676,3.510975379029578e-05
3,0.011435295867836195,0.011435794356215718,0.0380758091690861
3,0.00803465164117707,0.008034824541865607,0.1450519753487094
3,0.01682769884376383,0.016829287488305977,0.002271837953503106
3,0.02201608291919031,0.022019641077206175,6.512012505035143e-05
3,0.01647851228213032,0.016480004057769056,0.0028003960432287436
3,0.022080901158119892,0.022084490841963823,6.196363517900702e-05
3,0.025304310358860695,0.02530971328655675,4.431023328894294e-06
3,0.01134233666248045,0.011342823091942518,0.03966925516084147
3,0.01878436165713682,0.0187865714930502,0.0006564778202821686
3,0.021110571619260658,0.02111370847736206,0.00012858176870568597
3,0.026525670394261236,0.026531894274823824,1.4965779688300683e-06
3,0.014495205985065974,0.014496221313792992,0.0085618582965552
3,0.011133517893575664,0.011133977947014269,0.043456014812412916
3,0.014660968804854187,0.01466201936946876,0.007834061650627791
3,0.01951129193920815,0.01951376842614458,0.0004016229478801054
3,0.01744942811383901,0.017451199452861964,0.0015510008172879481
3,0.017764315302839697,0.017766184290376522,0.0012725877029579247
3,0.01152184095658098,0.011522350849484556,0.03664156046914307
3,0.01578686777642563,0.01578817946763753,0.004191554868095451
