word_length,raw_corr,transformed_corr,p-value
3,0.015997929038560288,0.015999294051413943,0.003711905585990738
3,0.005757083587538746,0.005757147193085054,0.29641790410500024
3,0.013028354692844593,0.01302909190366155,0.018127849062850875
3,0.021180478422941088,0.02118364655270845,0.00012211432385292496
3,0.02140962291106533,0.02141289500123673,0.00010299941870932114
3,0.013227853473105823,0.013228625073551556,0.016431689841513216
3,0.022400860160926538,0.02240460819572388,4.839281480839862e-05
3,0.023001763573644148,0.023005821461561868,3.0156431531217827e-05
3,0.02184887423191513,0.02185235191783115,7.398017718057789e-05
3,0.01608600349981145,0.016087391184050677,0.0035269435648333787
3,0.02043849196920953,0.020441338619787947,0.00020954057545592304
3,0.016045022883760918,0.016046399988137464,0.0036119364901789036
3,0.014627085768685029,0.014628129065604225,0.007978155591897055
3,0.015944300113671817,0.015945651443543894,0.003828805517823593
3,0.021893311524605705,0.021896810477045385,7.152031913669746e-05
3,0.018296477163092243,0.018298519222733428,0.000904601108751923
3,0.01533658539960225,0.015337788013098895,0.00540760993076741
3,0.020233476917993716,0.02023623874833652,0.000242518762360457
3,0.02046795239930862,0.020470811379355344,0.00020516332093695286
3,0.02068880682727,0.020691759372998584,0.00017498165865253765
3,0.02792481833217141,0.027932080279202444,4.071359446243368e-07
3,0.012172509734213178,0.012173110987895037,0.0272612199444375
3,0.01621912927450366,0.016220551701237873,0.0032632487762052124
3,0.018736432643180707,0.018738625604409462,0.0006777042803531794
3,0.032256415018341346,0.03226760935285898,4.864906762005962e-09
3,0.019999020356671164,0.020001687271525813,0.00028618083691879444
3,0.020389900616684657,0.02039272700887943,0.00021695246730264294
3,0.01551864605711456,0.015519892013929587,0.00488199238282665
3,0.017289925778932,0.01729164898033292,0.0017124989275089006
3,0.01846458789348435,0.018466686767914228,0.0008106647268321026
3,0.0159523148907394,0.015953668259676777,0.003811124992875862
3,0.010735962975728555,0.010736375483178472,0.05151183501849534
3,0.004701168702819821,0.0047012033367688204,0.39386161292601185
3,0.014106389452478012,0.01410732524207111,0.010511217645603834
3,0.01750613653097243,0.017507925198187113,0.0014970478875662014
3,0.029177776956828293,0.029186061284416094,1.203434434290089e-07
3,0.023033880492982217,0.023037955406113423,2.9394273172222873e-05
3,0.006577617369127632,0.006577712231905534,0.2328823868918627
3,0.012817811517126125,0.012818513559301498,0.020082322828588954
3,0.012491427872421612,0.012492077636444596,0.02347561832094355
3,0.01331400359950607,0.013314790375226461,0.01574342080745518
3,0.016519411941260147,0.016520914853467558,0.002733147583775301
3,0.01034743292068629,0.010347802242113633,0.06055659483671912
3,0.020103661308580267,0.020106370312003293,0.0002658549481170803
3,0.018028302276239104,0.018030255841584967,0.0010755488376675483
3,0.022508434036415823,0.022512236338629702,4.450129101032038e-05
3,0.017766851457542397,0.01776872124578282,0.001270545694855906
3,0.022243030080931606,0.022246699434322913,5.469055328120989e-05
3,0.017298009557778993,0.017299735177610492,0.0017039555449473468
3,0.023160199469928727,0.023164341806993127,2.657055625172241e-05
3,0.019425519612729886,0.01942796357796103,0.0004259602633527371
3,0.022929569722969244,0.022933589514148582,3.1938772583580774e-05
3,0.017570211344778743,0.017572019726694053,0.0014381701168631824
3,0.01522395725221222,0.015225133562274628,0.005757829804605933
3,0.012080401340523123,0.012080989047523371,0.02844818765721867
3,0.015590792512722242,0.015592055929576906,0.004686818252825279
3,0.010437344836904276,0.010437723870085104,0.05835422349929683
3,0.01106331815603975,0.011063769561539866,0.04479575383802227
3,0.01587781040043701,0.01587914489337463,0.003978379539013887
