950,18315.942030383467
986,18251.330816226433
2851,18174.835631311347
3081,18162.21445161369
2820,18151.394592185738
5982,18127.45767372756
679,18124.67807915384
1197,18119.83557237765
889,18065.053703368216
1421,18052.491506449707
1305,18043.754235533786
2398,18028.070650547255
2666,18008.97476477213
1086,17997.39985784814
2084,17957.305634779488
784,17956.634736054497
2831,17889.939657203875
1849,17820.54288808298
1585,17817.95820300868
1291,17791.84759060165
3981,17669.85672845024
7725,17659.3864518097
1644,17645.92270249242
4192,17598.91968117425
3335,17576.17928033486
2234,17572.84984294078
3000,17551.56548676597
3816,17451.770565383205
822,17415.325824558073
90,17361.66703062148
317,17321.92049264846
1853,17265.05275422444
2947,17227.61146895379
2110,17156.188315038922
3834,17126.358172914508
1051,17113.35177089399
214,17099.72121739875
1240,17039.51389697522
2916,17004.725958413266
2147,17001.396874375554
770,16982.04494247459
999,16970.15229066085
3001,16945.0248663467
5298,16909.74860045919
1496,16887.009019936962
4671,16865.986367950634
810,16855.371258892897
3847,16854.68232551093
87,16820.413633076543
861,16814.834038865818
147,16805.280894041643
6105,16756.306375372522
3003,16750.690993458087
1590,16749.986146030402
54,16744.170624484002
2658,16720.145322813696
2583,16718.011143645992
2626,16685.392919699138
2755,16673.301328108548
2263,16671.722496003575
238,16651.35736523108
1349,16596.869274851862
3422,16576.39618369052
2802,16535.29161353783
1940,16488.097052199326
2941,16436.918690038197
2337,16423.18475164136
2050,16412.531360298337
858,16408.4253481539
2838,16398.999998148935
1237,16386.60250490687
1851,16369.883806180085
2695,16335.032349825884
981,16324.39319181216
3612,16307.601669727957
5916,16291.520963391067
1820,16278.460577012003
2997,16269.937299069943
714,16164.446855175025
5978,16163.333281876558
3796,16143.343438186595
1068,16081.333948869082
3574,16033.72921418878
962,16028.38675487338
3173,16025.896078776248
7956,16000.142473293881
849,15987.177312811315
1278,15933.065300763044
487,15924.228051824446
4687,15880.30101272255
3277,15876.473286177397
3924,15865.693394777578
3255,15865.532971136501
2646,15854.617310952925
2030,15798.465212392819
2573,15797.122022933716
1009,15778.794871831538
5278,15776.788444267682
3061,15767.209056190406
1964,15741.257807363187
763,15735.279883208363
2430,15715.401318890621
3815,15714.149152203878
830,15634.854468992162
977,15627.357888761298
501,15618.817370447336
2048,15552.02309315657
2590,15547.418089298862
931,15523.016060882233
5426,15518.491201306011
3665,15502.122645721653
4405,15498.772769460084
833,15474.369421561865
535,15470.710681058225
542,15417.592396436976
1944,15386.976913385353
6442,15382.218885563705
3562,15335.374195429318
848,15331.736959846447
1707,15310.086950590483
2013,15305.568617105118
311,15299.299902511108
2795,15297.020006690615
277,15290.033635619518
831,15288.478459080035
2438,15284.522334523253
558,15268.145694504807
5393,15254.29667443351
420,15227.223427344363
350,15223.804512706445
118,15215.126676452075
2112,15213.85633203951
2452,15161.098835581552
3138,15149.644682672895
2009,15058.134945283513
3385,15034.097812082324
681,15017.797591556518
191,14971.307098716588
7145,14932.485677973644
6661,14923.828448240434
2170,14915.763141689684
1669,14867.607072756322
2878,14830.973205445729
975,14825.890096513029
1729,14819.454458306558
1573,14804.258493490985
14,14785.0314097935
780,14740.24239708664
2759,14736.739000964511
1441,14734.69817687102
657,14729.935240299616
1088,14682.6615500296
1833,14677.301260996228
2566,14676.950682488197
2985,14667.291624229856
845,14666.897850778281
2405,14644.313544864013
2273,14641.838624454404
2220,14631.747665605828
1130,14629.690928231288
1570,14615.645698514927
989,14593.714334408302
3882,14579.893165880401
485,14577.707518696223
995,14556.73124775497
3524,14537.756197250148
1345,14535.002955007889
994,14510.042471844132
2930,14509.983502644056
4602,14499.081841253912
704,14475.58651386452
3423,14465.762868139534
7012,14426.611496306083
1846,14418.35911999989
161,14418.250358711219
3689,14381.808795150133
3540,14374.65452724464
5673,14361.11575609093
168,14350.52161709123
2609,14343.937353544463
2445,14338.033690154023
678,14323.874574447384
1834,14319.39263093055
7917,14313.799597045834
327,14290.12893835481
1149,14261.780908696861
3588,14252.16168391415
1840,14171.396691621847
4973,14164.511019089803
2382,14147.044514689229
6691,14135.810095938225
2862,14110.838627184656
5319,14110.028573534271
1014,14084.671377758843
713,14082.907236012987
3416,14073.457451586213
1243,14051.510437570701
2131,14044.552742615848
3248,14040.409021263578
206,14015.427561130515
6347,14009.049062285276
8267,13992.34031710981
416,13959.168535066236
295,13940.224713329832
761,13917.201215010065
4283,13909.073732085253
767,13901.727685579255
165,13891.09617869873
1498,13889.398143363891
185,13871.00517391693
4325,13866.975831639173
1943,13851.499924032354
1344,13849.63657974755
1473,13848.65901509386
596,13838.226348755321
1836,13825.243283873995
7884,13814.947550601984
759,13793.438066285253
4970,13769.904302727067
1235,13766.323483620034
1822,13764.260718920614
3373,13759.221998669345
724,13733.617017429451
534,13722.527558676375
5268,13716.217663589923
178,13696.623782330364
1095,13691.852414240146
1600,13615.896468104318
292,13568.410276669463
854,13566.187175171255
215,13530.838334760185
5181,13490.888074781518
1290,13484.399767433199
7328,13469.85740626929
459,13426.691729004942
2936,13411.281295988827
2977,13408.155032811655
2237,13397.584499897703
3725,13394.146062396463
137,13390.552685684768
2861,13377.347425233453
489,13366.532544993572
4709,13362.434509613333
1821,13355.1770396178
3649,13335.911642853756
2933,13334.053246422
4290,13316.954716994167
687,13298.692407677323
573,13246.221960381876
2109,13236.574611086382
2352,13222.879842572036
460,13220.039311915938
762,13219.288885910595
3824,13199.144596551807
736,13174.735946555238
5269,13166.622339134852
1063,13155.972163537961
755,13155.11074548726
1191,13151.043034642102
1159,13149.375132270206
143,13144.478053503573
5883,13140.800912478047
1124,13129.625984886574
261,13112.90736583345
4784,13098.986941822226
1649,13087.406315648415
829,13055.468794375203
5204,13029.5947211746
3354,13016.889492390776
6485,13015.18271504829
5779,12993.31812164252
122,12987.565544441408
1427,12987.564079627231
4688,12976.171713160284
72,12960.870586353467
3049,12902.629477555738
1502,12901.104947026539
3313,12896.893110789717
2056,12882.506077040704
5120,12870.614386046513
7150,12837.250388569997
883,12836.594259741396
1065,12831.0654695089
631,12828.557513223774
3633,12826.946657414763
2801,12812.500173498
2372,12798.044661204298
3900,12777.707766545762
4641,12775.448388298722
1064,12770.478013391934
8592,12760.27526809443
4101,12755.474260967265
594,12753.23213914016
877,12740.050005319434
3964,12723.683757845463
1279,12710.204800165911
2290,12709.513417060822
5658,12698.956060155415
2078,12684.57041579525
525,12653.826816845163
6388,12617.976081764815
2599,12608.421349369177
690,12599.62291507065
2149,12589.23246829484
309,12588.794848759439
421,12582.199956938564
1832,12577.770659575937
2564,12572.761670047821
3439,12562.704480284612
4218,12532.88433563435
2361,12529.067065734198
7895,12528.550179783053
4877,12509.305622396707
8496,12509.070481065246
486,12484.396086215758
5693,12477.2716028963
4401,12465.903962130169
6837,12462.68585937257
1802,12458.9549192921
997,12442.95027910149
1401,12401.0117662246
2897,12392.086812714548
4319,12387.416939198969
467,12377.10866910219
1087,12368.602597074694
565,12362.549546622966
7669,12353.229312742735
564,12344.47420800485
4334,12326.582192191512
4811,12314.874195564274
3978,12301.728193987108
1228,12299.763576946403
3286,12269.416592748494
2312,12250.69313904709
265,12237.003308337571
795,12235.567558638917
688,12232.136619219847
3509,12228.092351956744
250,12226.537479245102
1114,12200.080793661818
2191,12188.862010310786
2210,12185.571451791797
658,12183.6359218619
4175,12152.727507112277
3881,12138.595709267502
4161,12114.33441182732
963,12075.519854575661
5949,12064.577769072954
801,12054.424363305894
3819,12029.246357019445
1534,12019.606897790227
290,12007.731381715566
5198,11996.092551052718
1506,11995.433449319777
5531,11984.798832262779
3353,11984.332534223224
2557,11982.89168852645
8369,11959.658698239076
7163,11948.382421141121
8063,11943.888796741283
926,11932.902267317908
1302,11927.772701530559
1067,11916.080018991248
3646,11912.399157348342
323,11908.341650809267
572,11890.352076646634
374,11886.590664260584
734,11881.101517953091
331,11874.259345040047
1043,11867.274112472536
2103,11865.830664034387
3976,11857.260945448817
590,11855.831745180705
5901,11849.081443239691
2142,11844.300862476424
745,11840.623713746581
982,11840.046504955704
5001,11829.05332535364
418,11828.44049808999
120,11816.3133740814
2550,11815.86849100539
3158,11815.250879831525
5133,11805.0699293861
3163,11796.985737019226
3276,11793.678172534495
242,11769.069089537841
259,11766.136063139027
3539,11750.415918105891
1910,11732.42357684757
1890,11721.52925708801
5962,11705.92331631777
6920,11704.89804886078
2256,11703.985085771566
781,11702.820521551563
7168,11689.901891628904
5247,11688.940335280085
3661,11685.340431704453
6173,11661.116154444562
7889,11642.66679469372
304,11636.524476485629
4725,11633.994302407893
520,11557.591522274133
6404,11552.976437288069
2791,11521.228844130856
4851,11519.224689645333
2266,11518.543991782564
1447,11511.32650906027
2025,11480.584618543415
345,11466.49985908821
17,11456.275297273847
1458,11453.68090651865
2577,11438.861970666601
1247,11404.902226436145
4954,11368.851507678322
3958,11368.655407399448
89,11365.272145119596
4094,11357.320519103558
1185,11328.884644955788
3216,11323.527250515803
2173,11319.304804174697
2784,11308.231658436256
757,11303.585479065652
4097,11296.579800326634
2841,11295.556620380357
3284,11291.868011545432
1646,11273.198140134973
2719,11261.653846003266
1144,11249.733789547116
4824,11239.08903272265
6763,11228.198601122516
3,11193.487215609433
600,11169.260557013678
4417,11167.26243538425
181,11162.721965031331
3052,11158.667808851955
7116,11128.250092343982
3628,11122.333287009815
1800,11121.691662727477
804,11102.244760310794
1899,11101.947106092757
5034,11096.211339611727
673,11054.37515746276
1027,11049.980141813827
2535,11038.894879184218
521,11036.580211448612
3552,11031.030161320901
1971,11009.538894431473
1460,10987.391432772265
2523,10979.272078377717
115,10978.119931935553
3364,10967.209940761264
3007,10953.637560600548
3021,10953.440701360802
2561,10940.615578065983
15,10915.048861956044
1884,10908.078070531772
2951,10902.903124687471
659,10900.232456415213
3022,10897.541799343833
3088,10886.89520470246
1710,10884.385458911944
6630,10880.50179111886
1721,10867.27538876446
3035,10865.131329867085
1156,10852.829629979917
3732,10851.719846145095
3266,10844.97208714677
1923,10814.381821946316
2938,10799.525119933587
636,10790.252454053927
2521,10783.327349711597
1148,10778.616521691405
1505,10775.039369918988
514,10753.478514968465
1757,10744.618608365445
5263,10742.838474805318
1886,10736.992523924977
4708,10732.702339850579
1665,10726.407305371667
8641,10696.162975641084
6635,10688.204902657071
4316,10668.664499974562
2369,10668.531432943275
841,10658.356831525465
5899,10623.087710341157
2652,10605.452294873965
4351,10594.241051166211
3670,10593.202065383797
693,10585.739855566744
2457,10576.230243277563
2773,10571.470741767227
2688,10534.378890210663
1713,10532.860699940262
4237,10527.430808588118
3453,10520.418883244018
387,10514.523577131406
1949,10512.038124999954
1632,10511.298923389717
1227,10504.608475253419
2470,10501.228470565606
4163,10500.33739200746
5448,10484.373998522127
955,10477.60276812019
5194,10474.493967920314
1657,10469.126985871517
4619,10461.73511577418
1928,10451.522220200679
200,10427.53700874002
538,10421.537750918988
3568,10415.011410119298
5255,10407.848486606812
199,10404.13225607838
91,10403.053774176815
2645,10383.813518815688
715,10373.178545684741
57,10368.985266080437
2394,10353.618991194804
677,10351.114970753106
1735,10347.361551667382
24,10343.40242626592
945,10324.791726085714
4323,10318.064613118557
3920,10302.002425781522
2432,10298.534293919847
484,10297.168269865135
3538,10295.756345827502
1115,10294.382128743788
9576,10289.727903426574
1347,10289.344509176628
2396,10287.543038803242
2871,10273.151866824022
7961,10263.446927061937
2516,10260.61443331887
2992,10251.590245738078
2697,10246.90415592505
2976,10244.411798291478
3995,10242.114901151499
597,10236.593314413882
2718,10232.510559070552
3454,10229.668523060993
5532,10226.122969816033
289,10211.884868656687
9122,10202.326317466976
818,10185.690191318025
622,10173.05330292996
1402,10165.350742043223
6806,10163.95719722889
3182,10163.751367676767
2806,10163.080541381798
782,10161.361805936378
1697,10154.754925118003
3596,10141.93875773683
3485,10137.123997685667
1221,10118.203146997435
2434,10115.447587926259
2524,10115.2634155848
1147,10113.303180849878
5513,10104.960861863907
149,10102.761371187482
148,10096.04501878327
458,10082.627296334153
5227,10080.065516891109
902,10072.591701243515
2399,10070.29604131437
4294,10047.650207730245
1653,10046.18807237991
3095,10019.135855700468
6003,10000.40285826204
427,9982.080271593442
6046,9957.209599850725
1532,9954.466755357033
1627,9940.887503484973
1110,9936.547345385667
1265,9926.438766238656
3745,9920.850417482252
2375,9915.490965056535
5851,9914.914269745424
5238,9910.961374649927
2015,9904.313565264736
875,9883.468997146003
3309,9874.158657420356
2262,9868.539401479558
4366,9858.64350228277
2839,9842.816051757343
2368,9839.224030131525
2927,9836.71422933474
4333,9835.125739860383
482,9831.124925528422
5491,9821.649913041718
2481,9812.725512852769
1192,9802.980459429129
366,9784.859413740163
6681,9781.37560238171
3748,9769.53993613644
3799,9760.31870242639
2662,9751.714735330452
1021,9749.613657208736
1857,9739.943818545646
4893,9732.033684050359
742,9728.65191219529
2877,9725.870285606423
1457,9725.51934256009
3563,9721.831367221534
669,9720.442631685244
500,9714.62977929728
3873,9709.822422896785
6673,9703.326665117545
4532,9701.62154322664
651,9698.120457594896
8535,9694.032381304794
1206,9693.621848182966
1677,9689.792909639073
1321,9679.075103569154
1016,9677.941991685799
3075,9677.069924326817
7264,9662.3229816257
4496,9659.162584638285
1200,9659.067688400664
1392,9652.865776170147
1664,9639.83699143668
2701,9619.09584773249
2046,9615.1427611817
4277,9610.527066490682
2922,9607.049125017802
4162,9605.45249979915
274,9597.255916521379
1342,9594.736089451959
2648,9591.156711207765
1887,9587.21647657186
228,9581.590994795592
1968,9569.599381156897
3898,9565.014242231618
273,9540.697436210034
3314,9538.680622928907
2700,9537.673333700679
5239,9530.923610435066
4279,9521.007412123156
3054,9520.828982274585
7363,9518.984810587515
176,9517.657405384998
2738,9512.860630145986
4979,9509.544893542889
1048,9499.168667923776
1764,9483.297088645453
4114,9472.812385768111
1234,9467.910205960805
8331,9467.663029998424
555,9466.089267333828
2444,9465.237063020259
888,9463.210769071446
1001,9459.306401599253
226,9456.374124969925
3194,9437.147215353569
3283,9434.66824930754
319,9431.572617323704
1924,9422.592916299673
570,9410.851440908587
3717,9392.710920864558
4928,9391.961198052291
3708,9387.702576579513
150,9384.351068151413
2454,9369.87236538908
1022,9362.207453405661
4898,9362.033666633699
2636,9360.158131109534
675,9347.468798514801
2334,9339.96929445139
1013,9337.312237297267
7980,9332.068614753074
5150,9330.292811219317
1213,9330.20086273315
5775,9319.37200339673
5527,9318.89382539244
1186,9316.655298212128
668,9315.581295122494
5339,9309.732877066333
1220,9306.102890200962
2567,9303.953437335585
2141,9294.351863209411
3410,9292.704583786193
5,9291.481285108433
3631,9288.782670673003
2671,9284.653311028696
3972,9278.337824499607
2155,9276.433075902838
7734,9271.088916427636
4800,9268.233468107974
1938,9263.835681339533
4712,9263.087014805275
1219,9258.88575677884
2873,9244.631756532628
3511,9234.194010075298
3192,9233.053497275574
353,9232.051291628715
3059,9212.30385277517
4432,9205.866873779036
1767,9192.278566567104
3605,9191.90222880092
3377,9187.375553121836
3937,9177.401756642039
2690,9165.953056851036
523,9163.92999471424
8296,9155.321768258536
3726,9149.38601652035
7232,9147.832617796908
3097,9142.340501433855
1772,9138.119685470632
1512,9137.653261788973
802,9133.658188152873
561,9119.122748495898
615,9115.28001322782
2665,9110.185390779934
3150,9104.539111156973
511,9100.788948218771
7679,9099.56347762436
1313,9092.208408302815
1681,9079.802369511217
1558,9068.836084004202
3106,9058.563943352412
2745,9055.094130016936
4051,9049.54838312086
4554,9046.16039143262
3186,9042.179641689423
401,9040.752623949678
1284,9037.906356959425
5659,9030.792171145238
2250,9025.408754868404
1678,9009.012563972292
4731,9006.189087156295
407,9000.886825214397
3638,9000.886277817215
6106,9000.684228442675
6512,8995.731129549456
1798,8994.105664979072
809,8992.12337925131
2401,8978.79506126794
6477,8975.336451646976
1530,8971.780441540524
468,8968.9969428063
1231,8966.22446275935
3754,8954.56226599507
864,8943.92440852481
847,8943.435578301425
4777,8941.566319461717
2105,8939.216901249873
1495,8938.630560428659
4878,8935.539627045062
1190,8931.620530673916
7922,8924.778638902912
5248,8915.929173427627
3058,8914.9240288893
2610,8907.154149150007
2696,8900.908879637485
2996,8887.741743877988
1061,8885.354482625145
97,8882.152564141881
124,8881.702372924976
125,8875.487987995934
1038,8874.565700324874
885,8867.234414300907
6464,8862.294517413107
954,8859.076762220651
1542,8840.533103917041
803,8837.408240654038
2492,8825.78886780771
4371,8823.489416017497
1154,8809.72878136118
7352,8808.154251457627
1648,8801.589490360673
454,8793.459766822249
1140,8784.189352620078
702,8769.588619222566
3508,8751.163067180067
1889,8748.479138630853
1975,8745.240710558075
61,8744.461590166722
853,8741.850417545926
644,8741.191903605111
6529,8740.388965253687
1248,8737.889714611712
747,8731.785298173943
1209,8721.595552274508
1090,8721.02407045272
1383,8720.245426315318
5160,8712.695720860727
812,8708.02919952984
2355,8707.902653817277
961,8702.916404570573
7070,8702.689800993114
1580,8700.540339181613
701,8700.065617126005
2677,8692.074614761885
5274,8678.519600665297
729,8673.134010122454
2181,8670.676356181131
1829,8667.74749397029
6364,8662.787300325112
1091,8662.257843620613
2295,8659.541982834377
7151,8657.530631024703
3433,8656.873140844844
1483,8653.50311170471
909,8652.092165816623
3134,8651.66889104735
258,8642.272487725699
1919,8636.316356996917
695,8631.353133181066
2085,8621.617109611087
9110,8621.555158139969
1785,8616.953714237245
5223,8615.356974205135
2620,8604.555113661816
610,8599.004583623437
4350,8589.819590861236
2631,8567.379153912772
9248,8557.123975669196
4345,8553.817364769018
2358,8548.133942047461
7814,8544.140653816547
2998,8542.468507982054
1752,8534.879234904482
2350,8522.748608376396
4136,8510.85561485958
1074,8505.192244708122
1259,8504.167328486492
1915,8498.164333970344
4284,8494.373420327314
7624,8487.300699096986
385,8486.820570277738
2275,8480.89434343468
3261,8479.975768239647
3746,8478.075135453515
5489,8476.204936319069
2071,8474.314840128756
3693,8474.053132652502
5590,8469.802157630753
2146,8468.973019728133
680,8467.74304376744
5202,8459.639530331002
2287,8459.566865552491
666,8455.560197220473
3611,8451.358542821003
662,8449.53565150922
2932,8448.47037636733
218,8444.158632739123
4359,8441.984811803466
743,8441.651148313884
1768,8441.542563382045
3159,8439.324900474727
7475,8425.226790213494
2214,8421.89296887568
5526,8419.847719992116
5696,8415.977350452395
4274,8415.852337169348
2435,8368.122372943186
3366,8357.293235224002
5575,8353.611234398919
1805,8353.58347952927
9089,8351.317508649528
3285,8351.269523964946
1759,8350.094163712678
4180,8349.431280309082
1831,8349.216675715608
820,8347.645447490479
225,8345.804612694581
6390,8339.127966592434
1801,8338.944567268312
461,8338.564866629147
4176,8337.412317799892
1343,8337.068508775832
543,8335.036437262555
851,8331.788322106551
8645,8331.367918911761
908,8330.976392739625
3272,8322.471978827592
7005,8319.31359147842
8002,8318.998270872467
2959,8317.804260674215
710,8310.991154276433
1388,8308.04590017936
184,8297.985417377291
7214,8297.82737730734
1696,8293.106731290281
1921,8290.56000257998
2657,8290.35606318998
4430,8285.506355686988
5179,8280.82973729767
6262,8278.995716315325
2540,8275.433439227105
730,8268.648784192213
1527,8248.956145652037
1599,8244.401430439
641,8235.560243198206
3233,8233.415013112197
2799,8217.03108312867
2928,8214.084920425523
1377,8213.622664545273
4088,8213.015632441387
5965,8208.836650704934
4669,8206.811833688604
2680,8206.224758990571
5231,8205.948361346896
8180,8190.25963427695
6752,8183.092298015161
3239,8178.035791757808
1117,8173.965603106656
2988,8171.99440167507
6627,8161.837479257971
4702,8161.474895646283
8055,8161.153272162525
1,8149.937754730648
1758,8149.537230737476
4347,8133.859885117029
2803,8132.4860790570365
956,8131.175143774614
2748,8130.616939504012
4730,8123.9726854033015
2576,8116.108401063303
4662,8112.244546123506
2981,8112.237329353679
58,8103.261875407936
1151,8102.807164863925
3659,8101.757271559802
626,8101.387250367467
293,8100.727259037581
8140,8100.166899162367
4915,8094.701734668126
5372,8065.364659695883
4485,8061.203514294643
4210,8057.406615808345
2676,8050.627047017985
2332,8044.117707167133
2825,8042.473758297276
282,8039.692125433435
6037,8033.203176422179
3735,8029.737105757312
1003,8027.9403893413355
1056,8020.777305887155
5585,8011.836597017576
2274,8008.317627423501
1173,7996.855279918521
4633,7995.254958180042
3339,7991.146545881013
2039,7989.329690568321
8761,7977.431202134149
159,7972.0990690811705
2723,7969.841829154627
6024,7965.767232747328
3013,7963.843047075608
923,7962.1145161921995
4093,7961.028943913772
9106,7938.086187312672
1208,7936.792939375723
6494,7899.098357683236
1983,7894.034477385699
4287,7892.136987338999
686,7889.222018674615
1311,7884.130407693702
3805,7873.438985608812
571,7868.959197212853
4465,7867.582102238782
4348,7865.97417015624
2884,7859.778790809548
5797,7847.95245606208
2062,7840.137824749581
4772,7836.6854541714465
2821,7833.218185767377
5444,7831.9676416110615
1443,7819.581024656633
988,7809.183386509349
3368,7807.829781850039
8602,7806.808983202516
3108,7805.694170909476
2510,7799.445060602992
1760,7794.067741395305
2164,7792.0221558797175
3322,7786.11365152537
2518,7780.287916650214
7318,7775.817969263928
2480,7775.714312189092
1081,7765.338050217536
5075,7761.776774890213
408,7751.019967697805
3608,7750.465277498952
2079,7746.969675990551
51,7736.833864429885
7815,7735.990902925761
4971,7722.999127984121
4338,7718.8944328061225
3279,7718.603596621215
6751,7714.156861213163
1042,7698.127030026214
7472,7689.667920054978
6193,7688.315627906658
6745,7687.180153214219
4254,7678.290133883729
3861,7677.727527649517
1825,7669.202062038661
3382,7666.355396599535
1556,7664.759836951328
2211,7664.037117898169
7978,7662.156543501907
491,7661.83203442323
2674,7642.068439476682
3897,7640.23377712674
7658,7637.684074942957
4231,7635.74393442342
3386,7634.330041210279
3640,7632.539085708934
6076,7630.961398908938
3039,7630.49363254787
8351,7623.760313534725
6849,7615.287993252585
3860,7606.9664616040745
4764,7604.9780686563045
516,7599.839365629374
8880,7596.783315465284
825,7588.990552194575
1150,7585.443576695639
299,7582.422721411842
6646,7578.272096859689
135,7578.225930433864
1318,7574.443459259007
3342,7567.508158197898
1116,7560.71738491201
2504,7558.711657275698
1026,7557.594456745014
221,7554.809778347462
4203,7549.872736110152
1356,7533.540043783191
1515,7529.679926933107
5291,7528.64904718628
3489,7527.622673293139
1422,7527.21472233141
737,7526.742097539399
4341,7524.850968090294
1863,7522.417090938142
867,7513.903908746572
599,7509.257245575326
5486,7501.800680030784
973,7501.002220089635
6727,7498.891535111446
3119,7493.3008708855805
4445,7486.20549761268
2812,7482.221667174582
5804,7480.497887517835
7404,7470.0859353805345
3770,7457.601667477402
5152,7456.686260177426
6446,7456.1311259703225
628,7444.177837424884
2212,7430.66330428178
5709,7430.116008316372
1121,7425.561558597762
5000,7422.743924906846
4167,7420.752487484431
8950,7418.903551006503
7133,7417.13471014402
4212,7401.101678247436
5306,7399.719075425395
5734,7395.080367363065
2086,7394.190511412267
878,7391.273731183559
1145,7389.745209093619
5472,7388.522194251656
7277,7387.664506783823
3936,7374.990295112562
6333,7373.799828091632
470,7366.8417316864225
2402,7366.159811763198
4062,7360.02148428028
1299,7358.801720840383
4214,7354.840704633562
216,7354.582039160161
2845,7346.789228019701
3928,7346.297091404581
1096,7342.915300951803
8584,7340.896281441065
3790,7332.437841212574
2227,7323.122605689061
5326,7315.875513230768
1069,7309.547710220096
8514,7298.801738718169
895,7293.350357211632
81,7290.663743144511
4202,7282.4257988800055
1601,7279.34189566883
8270,7278.202073305883
1450,7276.956330977678
3206,7254.549741449108
2124,7248.232426091599
68,7223.387472681242
5391,7222.309097372474
6669,7220.62207851239
8356,7219.93170940142
3246,7208.77444190959
4396,7203.677225718556
652,7200.512296342257
1789,7194.457264337516
4295,7193.081843176921
857,7192.8536395983265
9121,7190.1256142812545
689,7175.871753244676
6303,7173.714645522982
3011,7171.685915492693
3269,7171.259973762438
2556,7167.381110818284
2494,7162.139945029936
3396,7161.8340146334385
2429,7154.701276389699
3408,7154.030537498363
4982,7153.692485023133
8885,7153.637532518758
2325,7148.852491956125
1040,7140.296702702434
7001,7140.234791856502
1417,7139.529421283848
3813,7139.196602781854
1133,7133.434951271722
3325,7131.896579004063
5062,7129.615390014323
3931,7129.121302285266
3029,7126.74156189627
4753,7114.4231869243085
6545,7111.086511308933
8167,7104.592398766767
7179,7101.178480032215
2824,7100.28673129162
3224,7098.132095906339
