word_length,word1,word2,cos_dist,edit_dist
3,men,pre,1.0351410163,3.0
3,men,pro,1.0525369481,3.0
3,men,hot,1.0061649687,3.0
3,men,got,1.0028584747,3.0
3,men,des,1.0362728226,2.0
3,men,pop,0.983389966,3.0
3,men,bbc,1.031675923,3.0
3,men,der,1.0165881579,2.0
3,men,usa,1.0040759494,3.0
3,men,boy,0.9994250719,3.0
3,men,vol,0.9858420635,3.0
3,men,bob,0.9669178018,3.0
3,men,cut,1.0309857781,3.0
3,men,jim,0.9544217117,3.0
3,men,map,1.0153887985,2.0
3,men,box,1.0289747888,3.0
3,men,ray,0.9965015811,3.0
3,men,inc,1.0230068237,3.0
3,men,gun,1.0003244067,2.0
3,men,ret,1.0047333702,2.0
3,men,kim,1.0040629368,3.0
3,men,bus,1.0083452833,3.0
3,men,die,1.0128394865,3.0
3,men,ben,0.9748257171,1.0
3,men,sex,0.8684568846,2.0
3,men,gas,1.0022452692,3.0
3,men,yet,0.9591727517,2.0
3,men,jan,0.9469342043,2.0
3,men,web,0.9818542629,2.0
3,men,fox,1.006621067,3.0
3,men,sam,1.0029162852,3.0
3,men,let,1.0014071766,2.0
3,men,pay,0.977361132,3.0
3,men,job,1.0123106508,3.0
3,men,ali,0.9633364038,3.0
3,men,bad,1.0058969145,3.0
3,men,max,0.9366471348000001,2.0
3,men,tax,1.0010215748,3.0
3,men,les,1.0163390916,2.0
3,men,nfl,0.9799390951,3.0
3,men,dan,0.9847706114,2.0
3,men,say,0.9706730774,3.0
3,men,ltd,1.0007883144,3.0
3,men,mrs,1.0784238717,2.0
3,men,tim,0.9563042425,3.0
3,men,etc,0.9751163669,3.0
3,men,sri,0.9941603372,3.0
3,men,eye,0.9719346896,3.0
3,men,pts,0.9764292299,3.0
3,men,mar,1.0072540589,2.0
3,men,www,0.9997149224,3.0
3,men,nhl,1.0250523728,3.0
3,men,why,0.9733045296,3.0
3,men,dvd,1.0148185841,3.0
3,men,sub,1.0119192871,3.0
3,men,sky,1.016022737,3.0
3,men,alt,0.943038126,3.0
3,men,dog,1.0850042781,3.0
3,men,las,1.031196619,3.0
3,men,aid,1.038332814,3.0
3,men,pan,1.0505176983,2.0
3,men,lot,1.0007111647,3.0
3,men,leg,1.049765594,2.0
3,men,abc,0.98364578,3.0
3,men,und,1.014719545,3.0
3,men,dam,1.0004574029,3.0
3,men,mix,1.0188084569,2.0
3,men,org,1.0006980489,3.0
3,men,rio,1.0039097282,3.0
3,men,net,1.0331497311,2.0
3,men,ian,0.9647134207,2.0
3,men,roy,0.9712858482,3.0
3,men,ann,1.0927961491,2.0
3,men,yes,0.9217058512,2.0
3,men,arm,1.0197553601,3.0
3,men,try,0.9900578269,3.0
3,men,nov,0.9959839866,3.0
3,men,row,0.9993653594,3.0
3,men,bit,1.030842048,3.0
3,men,hip,1.0172039245,3.0
3,men,ken,0.9476809947,1.0
3,men,gay,0.8285413644999999,3.0
3,men,guy,0.9225521490999999,3.0
3,men,ceo,0.9961274192,2.0
3,men,nba,1.0462631436,3.0
3,men,dry,1.0014471034,3.0
3,men,cbs,0.9679373166,3.0
3,men,fan,1.0316169598,2.0
3,men,nor,0.9414245402,3.0
3,men,cat,1.0631087106,3.0
3,men,jay,1.0347061311,3.0
3,men,min,0.9949199581,1.0
3,men,tie,0.9434581702,3.0
3,men,fly,0.9856441204,3.0
3,men,hop,1.0171494062,3.0
3,men,nbc,0.9696731388,3.0
3,men,lap,1.0259800341,3.0
3,men,ref,0.9939663894,2.0
3,men,oak,1.0024014915,3.0
3,men,svg,0.9922750775,3.0
3,men,jun,1.0069283729,2.0
3,men,ron,0.9808035175,2.0
3,men,raf,0.991995948,3.0
3,men,dna,0.9843766623,3.0
3,men,oct,0.9978051384,3.0
3,men,mac,1.0384716579,2.0
3,men,sur,1.013584588,3.0
3,men,dec,0.9880527251,2.0
3,men,duo,0.9992056358,3.0
3,men,são,1.0037115916,3.0
3,men,jon,0.9541047812,2.0
3,men,han,0.9827367677,2.0
3,men,ago,1.0261774915,3.0
3,men,pos,0.9418266688,3.0
3,men,ban,1.0167978117,2.0
3,men,leo,1.0036567641,2.0
3,men,rob,0.9579102751,3.0
3,men,tag,1.0391040746,3.0
3,men,feb,1.010744055,2.0
3,men,pat,0.9847532971,3.0
3,men,ibn,1.0300437724,2.0
3,men,ill,0.9682993888,3.0
3,men,ted,0.9781278963,2.0
3,men,den,1.011829199,1.0
3,men,abu,1.0303483339,3.0
3,men,gap,1.0080429379,3.0
3,men,buy,0.9930946856,3.0
3,men,cap,0.9697716433,3.0
3,men,apr,1.0202742801,3.0
3,men,lay,0.9219497197,3.0
3,men,rev,1.0064292511,2.0
3,men,liu,0.9900602847,3.0
3,men,fee,0.9798665519,2.0
3,men,bin,0.937334614,2.0
3,men,aug,1.0130920235,3.0
3,men,jin,0.9901840285,2.0
3,men,gen,0.9713801932,1.0
3,men,add,1.0127218361,3.0
3,men,bed,0.9829394166,2.0
3,men,fun,1.0226107329,2.0
3,men,phd,1.002632059,3.0
3,men,das,1.0246879397,3.0
3,men,chi,0.9681974683,3.0
3,men,sep,1.0095416673,2.0
3,men,ram,1.007919434,3.0
3,men,née,1.0951333528,3.0
3,men,fit,0.9664232134,3.0
3,men,col,0.9511487668,3.0
3,men,hat,0.9596737742,3.0
3,men,afc,1.0350441953,3.0
3,men,lab,1.0145086234,3.0
3,men,aim,1.0312389734,3.0
3,men,dnf,0.9477567942,3.0
3,men,bid,0.9031197612,3.0
3,men,sox,0.9273546458999999,3.0
3,men,utc,1.0177642615,3.0
3,men,raw,1.0180727394,3.0
3,men,tea,0.9788459998,2.0
3,men,kid,0.9951981032,3.0
3,men,vii,1.0475362107,3.0
3,men,inn,1.0179880796,2.0
3,men,tko,0.9843032073,3.0
3,men,png,0.932827413,3.0
3,men,pen,1.0477673876,1.0
3,men,sat,0.9813398613,3.0
3,men,amy,1.1040105583,3.0
3,men,ski,1.0124228356,3.0
3,men,lie,0.9964336492,3.0
3,men,mtv,0.9852587573,2.0
3,men,pit,0.9993998033,3.0
3,men,con,1.0095314264,2.0
3,men,eve,1.0275641873,3.0
3,men,rpm,0.9817942306,3.0
3,men,jet,1.0241881917,2.0
3,men,arc,1.0391912028,3.0
3,men,bat,1.0119848565,3.0
3,men,joy,1.0430551268,3.0
3,men,neo,1.0052644882,2.0
3,men,dos,0.9761866152,3.0
3,men,uss,0.9955898193,3.0
3,men,cox,0.8678816641,3.0
3,men,jul,1.0230591601,3.0
3,men,ana,1.0678437806,3.0
3,men,sum,1.0031396674,3.0
3,men,afl,1.0264593454,3.0
3,men,ufc,1.0182759379,3.0
3,men,est,1.1040988442,3.0
3,men,mhz,0.9863158498,2.0
3,men,mlb,0.9698042053,2.0
3,men,mad,0.9304392042,2.0
3,men,ask,0.9534261015,3.0
3,men,def,1.0625613068,2.0
3,men,bce,0.9989411728,3.0
3,men,egg,0.998993931,3.0
3,men,hms,1.0139659968,3.0
3,men,dem,1.0009960844,2.0
3,men,rep,0.9899129331,2.0
3,men,eat,1.0043455436,3.0
3,men,dns,1.0105413868,3.0
3,men,dnq,1.0375888409,3.0
3,men,nsw,1.0028584925,3.0
3,men,tip,1.0107383555,3.0
3,men,itf,1.0950255757,3.0
3,men,eds,1.0390511997,3.0
3,men,cdp,0.9994639661,3.0
3,art,air,1.0025365626,2.0
3,art,you,0.9919417997,3.0
3,art,law,1.0031141479,3.0
3,art,man,1.01173224,3.0
3,art,win,0.9963485176,3.0
3,art,san,0.9930722717,3.0
3,art,red,0.978253528,3.0
3,art,jpg,1.0392776277,3.0
3,art,non,1.0054398558,3.0
3,art,act,0.9965414732,1.0
3,art,run,0.9955989122,3.0
3,art,per,0.9608629523,3.0
3,art,how,1.0020330216,3.0
3,art,few,1.0361257467,3.0
3,art,sea,0.9694316298,3.0
3,art,big,1.0112728394,3.0
3,art,los,1.0018745187,3.0
3,art,car,0.998285184,2.0
3,art,van,1.0066075406,3.0
3,art,bay,0.9991199847,3.0
3,art,low,1.0182098512,3.0
3,art,ten,0.9951580456,3.0
3,art,get,1.0259487171,2.0
3,art,lee,1.0168340299,3.0
3,art,don,0.9933127754,3.0
3,art,via,1.0159093532,3.0
3,art,sir,1.0094259761,3.0
3,art,mid,0.9988343578,3.0
3,art,iii,0.986245263,3.0
3,art,bar,1.0087500283,2.0
3,art,com,1.0110823616,3.0
3,art,our,0.9648558152,3.0
3,art,saw,0.9994615095,3.0
3,art,put,1.013085169,2.0
3,art,too,1.0199448632,3.0
3,art,far,1.007271254,2.0
3,art,hit,1.0118469018,2.0
3,art,tom,0.9646793859,3.0
3,art,joe,1.003315907,3.0
3,art,met,0.9895092787,2.0
3,art,key,0.984183572,3.0
3,art,god,1.0261073433,3.0
3,art,del,1.0236281791,3.0
3,art,era,1.007354842,2.0
3,art,ice,1.0022582613,3.0
3,art,ran,1.0038782149,3.0
3,art,sun,1.0167081656,3.0
3,art,oil,1.0268892853,3.0
3,art,von,1.0049406261,3.0
3,art,pre,0.991891271,2.0
3,art,pro,1.0108025689,2.0
3,art,hot,1.0012239074,2.0
3,art,got,1.0294007359,2.0
3,art,des,1.0214203551,3.0
3,art,pop,0.9882920079999999,3.0
3,art,bbc,0.987632173,3.0
3,art,der,0.99145438,3.0
3,art,usa,0.9732009487,3.0
3,art,boy,1.046584018,3.0
3,art,vol,1.0233180684,3.0
3,art,bob,0.9874358257,3.0
3,art,cut,0.9882438534,2.0
3,art,jim,0.9795951242000001,3.0
3,art,map,1.0246170348,3.0
3,art,box,0.9830770649,3.0
3,art,ray,0.9967720761,3.0
3,art,inc,0.9849849184,3.0
3,art,gun,0.9803014888,3.0
3,art,ret,0.9978228678,2.0
3,art,kim,0.9992767363,3.0
3,art,bus,1.0074029181,3.0
3,art,die,0.9843302523,3.0
3,art,ben,0.9944506928,3.0
3,art,sex,1.0070405268,3.0
3,art,gas,1.0111627152,3.0
3,art,yet,0.9732322328,2.0
3,art,jan,1.0248092974,3.0
3,art,web,1.0065137862,3.0
3,art,fox,1.0016998886,3.0
3,art,sam,0.9992035402,3.0
3,art,let,1.0211125973,2.0
3,art,pay,0.9798650744,3.0
3,art,job,1.0333103125,3.0
3,art,ali,0.9972562036,2.0
3,art,bad,1.0274304988,3.0
3,art,max,0.923614033,3.0
3,art,tax,0.9822577353,3.0
3,art,les,1.0145310599,3.0
3,art,nfl,0.9946455249,3.0
3,art,dan,0.9689440766,3.0
3,art,say,0.9977105454,3.0
3,art,ltd,0.9832796045,3.0
3,art,mrs,0.9705402637,2.0
3,art,tim,0.965424984,3.0
3,art,etc,0.9876638667,3.0
3,art,sri,1.0039841993,2.0
3,art,eye,0.9977687764,3.0
3,art,pts,1.0080899092,3.0
3,art,mar,0.9970468879,2.0
3,art,www,1.0004668792,3.0
3,art,nhl,1.0000444382,3.0
3,art,why,1.0118422915,3.0
3,art,dvd,1.00476482,3.0
3,art,sub,1.007598955,3.0
3,art,sky,0.991976264,3.0
3,art,alt,0.985802453,1.0
3,art,dog,1.0287188413,3.0
3,art,las,1.0282652207,3.0
3,art,aid,1.0167456325,2.0
3,art,pan,1.006426385,3.0
3,art,lot,1.0135745235,2.0
3,art,leg,1.0344471691,3.0
3,art,abc,0.9866424528,2.0
3,art,und,0.995196092,3.0
3,art,dam,0.9993347819,3.0
3,art,mix,0.9952974534,3.0
3,art,org,1.0054625149,2.0
3,art,rio,1.002338309,3.0
3,art,net,0.9593850561,2.0
3,art,ian,0.9834640765,3.0
3,art,roy,0.9464167925,3.0
3,art,ann,0.9590086351,2.0
3,art,yes,1.029640713,3.0
3,art,arm,1.0135770367,1.0
3,art,try,0.9994592678,2.0
3,art,nov,0.990847557,3.0
3,art,row,1.0163109207,3.0
3,art,bit,0.9909882117,2.0
3,art,hip,1.0316657791,3.0
3,art,ken,0.9688545834,3.0
3,art,gay,1.0305010149,3.0
3,art,guy,0.9872970176,3.0
3,art,ceo,1.0106382713,3.0
3,art,nba,0.980501531,3.0
3,art,dry,1.0040699829,2.0
3,art,cbs,0.9876707661,3.0
3,art,fan,1.0169098645,3.0
3,art,nor,0.9943261485,3.0
3,art,cat,1.0087245471,2.0
3,art,jay,1.0332090414,3.0
3,art,min,0.9959244964,3.0
3,art,tie,0.9885202979,3.0
3,art,fly,1.0255363786,3.0
3,art,hop,1.0304938231,3.0
3,art,nbc,0.9920918541,3.0
3,art,lap,1.0029835869,3.0
3,art,ref,1.0120579016,3.0
3,art,oak,0.9699766703,3.0
3,art,svg,1.0162129132,3.0
3,art,jun,0.9988495618,3.0
3,art,ron,0.978058381,3.0
3,art,raf,1.0073132194,3.0
3,art,dna,0.9922250537,3.0
3,art,oct,0.9962274292,2.0
3,art,mac,1.0071858542,3.0
3,art,sur,1.0053461453,3.0
3,art,dec,0.9969322998,3.0
3,art,duo,1.0561211215,3.0
3,art,são,0.9959345585,3.0
3,art,jon,0.9924126819,3.0
3,art,han,1.0012773023,3.0
3,art,ago,0.9971014407,2.0
3,art,pos,1.0074269407,3.0
3,art,ban,1.0149871012,3.0
3,art,leo,0.9623556573000001,3.0
3,art,rob,1.0040931245,3.0
3,art,tag,0.9994280284,3.0
3,art,feb,0.9899241559,3.0
3,art,pat,0.9705333671,2.0
3,art,ibn,0.9967974453,3.0
3,art,ill,1.0226850029,3.0
3,art,ted,0.9856810164,3.0
3,art,den,1.0051730201,3.0
3,art,abu,0.9920844295,2.0
3,art,gap,1.002245119,3.0
3,art,buy,0.9862240121,3.0
3,art,cap,1.0198769804,3.0
3,art,apr,0.9954598073,2.0
3,art,lay,0.9937682931,3.0
3,art,rev,1.0127927623,3.0
3,art,liu,0.9947790868,3.0
3,art,fee,0.9967883152,3.0
3,art,bin,0.9902927283,3.0
3,art,aug,0.9976530267,2.0
3,art,jin,1.0035563588,3.0
3,art,gen,1.0084556219,3.0
3,art,add,1.0077747537,2.0
3,art,bed,1.0033357196,3.0
3,art,fun,1.0298744091,3.0
3,art,phd,1.0274304583,3.0
3,art,das,0.9859185318,3.0
3,art,chi,0.9878752959,3.0
3,art,sep,0.9947222999,3.0
3,art,ram,0.9986483211,3.0
3,art,née,0.9930364408,3.0
3,art,fit,1.0230309747,2.0
3,art,col,1.0218503767,3.0
3,art,hat,0.9974562119,2.0
3,art,afc,0.9908549316,2.0
3,art,lab,0.9697403959,3.0
3,art,aim,0.9885843933,2.0
3,art,dnf,0.9924136347,3.0
3,art,bid,0.9972077749,3.0
3,art,sox,0.9826097061,3.0
3,art,utc,1.0058345531,3.0
3,art,raw,0.9837216002,3.0
3,art,tea,1.008679972,3.0
3,art,kid,1.0379342441,3.0
3,art,vii,0.9943859111,3.0
3,art,inn,1.0201341497,3.0
3,art,tko,1.0095836154,3.0
3,art,png,1.0415866669,3.0
3,art,pen,1.0084180281,3.0
3,art,sat,0.9917671532,2.0
3,art,amy,0.970898723,2.0
3,art,ski,1.0071458163,3.0
3,art,lie,1.0347762101,3.0
3,art,mtv,1.0441380996,3.0
3,art,pit,1.0121651554,2.0
3,art,con,0.9743200673,3.0
3,art,eve,0.9944023669,3.0
3,art,rpm,1.0007194988,3.0
3,art,jet,1.0169428817,2.0
3,art,arc,1.0022130676,1.0
3,art,bat,1.0170154048,2.0
3,art,joy,0.9776834028,3.0
3,art,neo,0.9529985481,3.0
3,art,dos,1.0069985551,3.0
3,art,uss,1.0065907557,3.0
3,art,cox,0.9977265428,3.0
3,art,jul,0.998453856,3.0
3,art,ana,1.0145591677,2.0
3,art,sum,0.9941603931,3.0
3,art,afl,0.9912504344,2.0
3,art,ufc,1.0064479178,3.0
3,art,est,0.9532640479,2.0
3,art,mhz,1.0049955081,3.0
3,art,mlb,0.9900080689,3.0
3,art,mad,1.0045219888,3.0
3,art,ask,0.9955344514,2.0
3,art,def,1.0201148414,3.0
3,art,bce,1.0071219978,3.0
3,art,egg,0.9931341275,3.0
3,art,hms,0.9819189969,3.0
3,art,dem,1.0083150952,3.0
3,art,rep,1.0085280342,3.0
3,art,eat,1.0041353518,2.0
3,art,dns,1.0065487447,3.0
3,art,dnq,1.0003038548,3.0
3,art,nsw,0.9945549398,3.0
3,art,tip,1.0151954944,3.0
3,art,itf,0.992854872,3.0
3,art,eds,1.0056309446,3.0
3,art,cdp,0.9987765556,3.0
3,air,you,1.0005435424,3.0
3,air,law,1.0024420656,3.0
3,air,man,0.9969455215,3.0
3,air,win,0.9995235066,2.0
